tags,discription,price,title,Title,img,url
"100V,Capacitors,Mylar Dipped",,Rs.6.00,104 – 0.1uF 100V Mylar Dipped Capacitor,104 – 0.1uF 100V Mylar Dipped Capacitor,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/104-0-1uf-100v-mylar-dipped-capacitor/
"50V,Capacitors,Mylar Dipped",,Rs.1.00,103 – 0.01uF 50V,103 – 0.01uF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/103-0-01uf-50v/
"100V,Capacitors,Mylar Dipped",,Rs.6.00,103 – 0.01uF 100V Mylar Dipped Capacitor,103 – 0.01uF 100V Mylar Dipped Capacitor,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/103-0-01uf-100v-mylar-dipped-capacitor/
"1206,Capacitors,SMD",,Rs.2.00,1206 1pF 16V 5%,1206 1pF 16V 5%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1pf-16v-1206-5/
"0805,Capacitors,SMD",,Rs.3.00,1206 100nF 50V,1206 100nF 50V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/0805-100nf-50v/
"1206,Capacitors,SMD",,Rs.2.00,1206 1nF 16V 10%,1206 1nF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1nf-16v-1206-10/
"1206,Capacitors,SMD",,Rs.2.00,1206 0.1uF 16V,1206 0.1uF 16V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/0-1uf-16v-1206/
"1206,Capacitors,SMD",,Rs.2.00,1206 12nF 16V 10%,1206 12nF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12nf-16v-1206-10/
"1206,Capacitors,SMD",,Rs.3.00,1206 10uF 50V,1206 10uF 50V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/10uf-50v-1206/
Half Wave,,Rs.650.00,12-0V – 2A Transformer (Local),12-0V – 2A Transformer (Local),http://scionelectronics.com/wp-content/uploads/2016/12/12V-2A-Half-Wave-Transformer-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12-0v-2a/
"1206,Capacitors,SMD",,Rs.2.00,1206 10pF 16V 5%,1206 10pF 16V 5%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/10pf-16v-1206-5/
"Batteries & Chargers,Rechargable","Model Number: OB3144138,Type: Li-polymer,Nominal Voltage: 11.1V,Nominal Capacity: 5200mAh,Configurations: 3S1P,Max Continuous Discharge Rate: 30C,Max Burst Rate: 60C,Discharge (Output) Lead: T-Plug etc,Charging (Balancing) Lead: Silica gel line with Three Pin-hole,Dimensions 31X44X138mm,Operating Temperature Range: -20℃ to 60℃,Certifications: CE/FCC/RoHS,Weight: 404g","Rs.7,450.00",11.1V 5200mAh 3S/35C Lipo Battery,11.1V 5200mAh 3S/35C Lipo Battery,http://scionelectronics.com/wp-content/uploads/2017/12/11.1-V-5200-mAh-3S-35C-Lipo-Battery-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/11-1v-5200mah-3s35c-lipo-battery/
"1206,Capacitors,SMD",,Rs.2.00,1206 10nF 16V 10%,1206 10nF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/10nf-16v-1206-10/
"1206,Capacitors,SMD",,Rs.2.00,1206 100pF 16V 5%,1206 100pF 16V 5%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/100pf-16v-1206-5/
"Connectors,Wire Connector",,,11 Pin Wire Connector and Socket 2.54mm,11 Pin Wire Connector and Socket 2.54mm,http://scionelectronics.com/wp-content/uploads/2017/12/11-Pin-Wire-Connector-and-Socket-2.54mm-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/11-pin-wire-connector-and-socket-2-54mm/
"Half Wave,Transformers",,Rs.170.00,12-0V – 300mA Transformer (Local),12-0V – 300mA Transformer (Local),http://scionelectronics.com/wp-content/uploads/2017/03/12V-300mA-Half-Wave-Transformer-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12-0v-300ma-transformer/
"0805,Resistors,SMD",,Rs.0.25,120 Ohm 0805,120 Ohm 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Resistor-0805-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120-ohm-0805/
"Micro,Switches",,Rs.10.00,12*12*7.3 Black Square Head Touch 4 Pin Micro Switch Button,12*12*7.3 Black Square Head Touch 4 Pin Micro Switch Button,http://scionelectronics.com/wp-content/uploads/2018/04/12x12x7.3-Black-Square-Head-Touch-4-Pin-Micro-Switch-Button-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12127-3-black-square-head-touch-4-pin-micro-switch-button/
"Batteries & Chargers,Rechargable","Model Number: OB2334105,Type: Li-polymer,Nominal Voltage: 11.1V,Nominal Capacity: 2200mAh,Configurations: 3S1P,Max Continuous Discharge Rate: 30C,Max Burst Rate: 60C,Discharge (Output) Lead: T-Plug etc,Charging (Balancing) Lead: Silica gel line with Three Pin-hole,Dimensions 23X34X105mm,Operating Temperature Range: -20℃ to 60℃,Certifications: CE/FCC/RoHS,Weight: 185g","Rs.3,750.00",11.1V 2200mAh 3S/25C Lipo Battery,11.1V 2200mAh 3S/25C Lipo Battery,http://scionelectronics.com/wp-content/uploads/2017/12/11.1-V-2200-mAh-3S-25C-Lipo-Battery-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/11-1v-2200mah-3s25c-lipo-battery/
"3D Printer & CNC Accessories,Gears",,Rs.200.00,11 Pieces/Lot Plastic Gear Pack,11 Pieces/Lot Plastic Gear Pack,,http://scionelectronics.com/product/11-pieceslot-plastic-gear-pack/
"2W, 5%,Resistors",,Rs.3.00,10Ω 5%  Axial,10Ω 5%  Axial,http://scionelectronics.com/wp-content/uploads/2017/01/2.0W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/10%cf%89-5-axial/
"1206,LED,Lighting,SMD",,Rs.2.25,1206 GREEN,1206 GREEN,http://scionelectronics.com/wp-content/uploads/2016/12/SMD-LED-1206-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1206-green/
"5W, 5%,Resistors",,Rs.10.00,10Ω (Local),10Ω (Local),http://scionelectronics.com/wp-content/uploads/2017/01/5.0W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/10%cf%89-4/
"1206,LED,Lighting,SMD",,Rs.3.00,1206 BLUE,1206 BLUE,http://scionelectronics.com/wp-content/uploads/2016/12/SMD-LED-1206-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1206-blue/
"1206,Capacitors,SMD",,Rs.2.00,1206 5pF 16V 5%,1206 5pF 16V 5%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/5pf-16v-1206-5/
"1206,Capacitors,SMD",,Rs.2.00,1206 33nF 16V 20%,1206 33nF 16V 20%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/33nf-16v-1206-20/
"1206,Capacitors,SMD",,Rs.2.00,1206 5.6nF 16V 10%,1206 5.6nF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/5-6nf-16v-1206-10/
"1206,Capacitors,SMD",,Rs.2.00,1206 47pF 16V 5%,1206 47pF 16V 5%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/47pf-16v-1206-5/
"1206,Capacitors,SMD",,Rs.2.00,1206 47nF 16V 20%,1206 47nF 16V 20%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/47nf-16v-1206-20/
"1206,Capacitors,SMD",,Rs.2.00,1206 470pF 16V 10%,1206 470pF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/470pf-16v-1206-10/
"1206,SMD",,Rs.3.00,1206 470nF 16V,1206 470nF 16V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/470nf-16v-1206/
"1206,Capacitors,SMD",,Rs.3.00,1206 4.7uF 16V,1206 4.7uF 16V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/4-7uf-16v-1206/
"1206,Capacitors,SMD",,Rs.5.00,1206 2.2uF 16V 20%,1206 2.2uF 16V 20%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/2-2uf-16v-1206-20/
"1206,Capacitors,SMD",,Rs.2.00,1206 330pF 16V 10%,1206 330pF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/330pf-16v-1206-10/
"1206,Capacitors,SMD",,Rs.2.00,1206 2.2nF 16V 10%,1206 2.2nF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/2-2nf-16v-1206-10/
"1206,Capacitors,SMD",,Rs.3.00,1206 330nF 16V,1206 330nF 16V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/330nf-16v-1206/
"1206,Capacitors,SMD",,Rs.3.00,1206 1uF 50V,1206 1uF 50V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1uf-50v-1206/
"1206,Capacitors,SMD",,Rs.2.00,1206 3.3nF 16V 10%,1206 3.3nF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/3-3nf-16v-1206-10/
"Displays,LCD/TFT,128 * 64 Dot LCD Display  Scion","Graphic LCD 128×64,Built-in controller ST7920,+3.3V power supply,1/64 duty cycle,Negative voltage option,Interface: 6800/SPI,Color: Blue","Rs.1,480.00",128*64 Dot LCD  Display ,128*64 Dot LCD  Display ,http://scionelectronics.com/wp-content/uploads/2015/08/128x64-Dot-LCD-Display-Blue-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/128-64-dot-lcd-display-blue/
"Displays,LCD/TFT","Graphic LCD 128×64,Built-in controller ST7920,+3.3V power supply,1/64 duty cycle,Negative voltage option,Interface: 6800/SPI,Color: Yellow","Rs.1,480.00",128*64 Dot LCD  Display  < Yellow > <128x64>,128*64 Dot LCD  Display  < Yellow > <128x64>,http://scionelectronics.com/wp-content/uploads/2015/08/128x64-Dot-LCD-Display-Yellow-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/128-64-dot-lcd-display-yellow/
"1206,Capacitors,SMD",,Rs.2.00,1206 22pF 16V 10%,1206 22pF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/22pf-16v-1206-5/
"Heat Shrink Tubes,Imported","Big collection of heat shrink tubing, 5 specifications, 7 colors,Supplied inside diameter: 1.0mm, 1.5mm, 2.5mm, 3.0mm, 5.0mm,Totally reduced internal diameter: 0.5mm, 0.75mm, 1.25mm, 1.5mm, 2.5mm,Color: Red, Black, Yellow, Green, Blue, Color Transparent, White,Specifications: 5,Quantity: 1 Package (128 pcs),Material: Polyolefin,Shrinkage ratio: 2:1 (maximum will shrink up to 1/2 of its supplied diameter),Minimum shrinkage Temp: ≥84°C,Full shrinkage Temp: ≥120°C,Operating temperature: -55°C to + 125°C,Tensile strength: 10.4MPa,Dielectric strength: 15KV/mm,Flammability: Flame Retardant,Supplied in shape (round or flat): Product is supplied flat,Cutting Method: A Sharp Scissors or Knife","Rs.1,230.00",128 pcs Heat Shrink Tubing Wrap Sleeve Kit,128 pcs Heat Shrink Tubing Wrap Sleeve Kit,http://scionelectronics.com/wp-content/uploads/2016/04/128pcs-Heat-Shrink-Tubing-Wrap-Sleeve-Kit-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/128-pcs-heat-shrink-tubing-wrap-sleeve-kit/
"100V,Capacitors,Mylar Dipped",,Rs.6.00,123 – 0.012uF 100V Mylar Dipped Capacitor,123 – 0.012uF 100V Mylar Dipped Capacitor,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/123-0-012uf-100v-mylar-dipped-capacitor/
"100V,Capacitors,Mylar Dipped",,Rs.6.00,122 – 0.0012uF 100V Mylar Dipped Capacitor,122 – 0.0012uF 100V Mylar Dipped Capacitor,http://scionelectronics.com/wp-content/uploads/2016/12/Mylar-Dipped-Capacitors-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/122-0-0012uf-100v-mylar-dipped-capacitor/
"1206,Capacitors,SMD",,Rs.2.00,1206 220pF 16V 10%,1206 220pF 16V 10%,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/220pf-16v-1206-10/
"Digital Counter,IC (Integrated Circuits)",,Rs.60.00,1217HC TC4020BP (Original),1217HC TC4020BP (Original),http://scionelectronics.com/wp-content/uploads/2017/12/1217HC-TC4020BP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1217hc-tc4020bp-original/
"1/2W, 5%,Resistors",,Rs.0.75,120Ω,120Ω,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120%cf%89-3/
"1206,Capacitors,SMD",,Rs.2.25,1206 220nF 16V,1206 220nF 16V,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/220nf-16v-1206/
"1/4W, 5%",,Rs.0.25,120Ω,120Ω,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120%cf%89/
"1W, 5%",,Rs.1.25,120Ω,120Ω,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/120%cf%89-2/
"Capacitors,Ceramic Disc",,Rs.0.50,120pF 50V,120pF 50V,http://scionelectronics.com/wp-content/uploads/2016/12/Ceramic-Disc-Capacitor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120pf-50v/
"0805,Inductors,SMD",,Rs.3.00,120nH 0805,120nH 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120nh-0805/
"1W, 5%",,Rs.1.25,120kΩ,120kΩ,http://scionelectronics.com/wp-content/uploads/2016/12/1W-Resistor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/120k%cf%89/
"0805,Resistors,SMD",,Rs.0.25,120kOhm 0805,120kOhm 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Resistor-0805-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120kohm-0805/
"1206,Resistors,SMD",,Rs.0.50,120kOhm 1206,120kOhm 1206,http://scionelectronics.com/wp-content/uploads/2017/01/1206-SMD-Res.jpg,http://scionelectronics.com/product/120kohm-1206/
"1/4W, 5%",,Rs.0.25,120k,120k,http://scionelectronics.com/wp-content/uploads/2016/11/0.25W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120-k/
"1/2W, 5%,Resistors",,Rs.0.75,120k,120k,http://scionelectronics.com/wp-content/uploads/2017/01/0.5W-5-Resistor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/120k/
"1206,LED,Lighting,SMD",,Rs.2.25,1206 YELLOW,1206 YELLOW,http://scionelectronics.com/wp-content/uploads/2016/12/SMD-LED-1206-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1206-yellow/
"1206,LED,Lighting,SMD",,Rs.3.00,1206 WHITE,1206 WHITE,http://scionelectronics.com/wp-content/uploads/2016/12/SMD-LED-1206-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1206-white/
"1206,LED,Lighting,SMD",,Rs.14.00,1206 RGB,1206 RGB,http://scionelectronics.com/wp-content/uploads/2016/12/SMD-LED-1206-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/1206-rgb/
"Modules,Relay,Relays,Sensors & Modules",,Rs.450.00,12V 4 Channel Relay Module,12V 4 Channel Relay Module,,http://scionelectronics.com/product/12v-4-channel-relay-module/
Fans,,Rs.300.00,12V DC Fan – 120mmx120mmx25mm (Local),12V DC Fan – 120mmx120mmx25mm (Local),http://scionelectronics.com/wp-content/uploads/2018/02/12V-DC-Fan–120mmx120mmx25mmLocal-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-dc-fan-120mmx120mmx25mm-local/
"Batteries & Chargers,Rechargable","Model Number: Ni-MH 12V-3800mAh,Type: Ni-MH,Nominal Voltage: 12V,Nominal Capacity: 3800mAh,Configurations: 10S1P,Max Continuous Discharge Rate: 1C,Max Burst Rate: 2C,Discharge (Output) Lead: Jst T plug etc,Charging (Balancing) Lead: Silica gel line with Three Pin-hole,Dimensions 20X140X60mm,Operating Temperature Range: -20℃to 50℃,Certifications: CE/FCC/RoHS,Weight: 85g,Cycle: ≥500times","Rs.6,490.00",12V 3800mAh Ni-MH Rechargeable Battery Pack RC,12V 3800mAh Ni-MH Rechargeable Battery Pack RC,http://scionelectronics.com/wp-content/uploads/2017/12/12-V-3800-mAh-Ni-MH-Rechargeable-Battery-Pack-RC-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-3800mah-ni-mh-rechargeable-battery-pack-rc/
"Batteries & Chargers,Rechargable,Rechargable Batteries Scion","Model Number: Lithuim 12V-3000mAh,Type: Lithium,Nominal Voltage: 12V,Nominal Capacity: 3000mAh,Configurations: 3S1P,Max Continuous Discharge Rate: 1C,Max Burst Rate: 2C,Discharge (Output) Lead: Jst T plug etc,Charging (Balancing) Lead: Silica gel line with Three Pin-hole,Dimensions 20X42X18mm,Operating Temperature Range: -20 ℃ to 50 ℃,Certifications: CE/FCC/RoHS,Weight: 28g Cycle ≥500 times","Rs.2,600.00",12V 3000mAh Lithium,12V 3000mAh Lithium,http://scionelectronics.com/wp-content/uploads/2015/08/12V-3000mAh-Lithium-Battery-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/rechargable-batteries/
"DC Motors,12V 2400RPM DC Motor Scion","Operating Voltage : 12 V DC,Begins to rotate at 2V DC,No load speed of 2,400 rpm,30 mA no-load current draw @ 12 V,720 mA stall current @ 12 V,Shaft dimensions : 8.5 mm long x 2 mm diameter,Motor dimensions : 25 mm long x 33 mm diameter",Rs.230.00,12V 2400rpm DC Motor,12V 2400rpm DC Motor,http://scionelectronics.com/wp-content/uploads/2015/08/12V-2400RPM-DC-Motor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-2400rpm-dc-motor/
"Modules,Relay,Relays,Multi Channel Relay","16 channels,Maximum load AC 250V/10A, DC 30V/10A,Operating Voltage: 5V","Rs.2,150.00",12V 16 Channel Relay Module,12V 16 Channel Relay Module,http://scionelectronics.com/wp-content/uploads/2015/10/12V-16-Channel-Relay-Module-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/12v-16-channel-relay-module/
"Gear Motors,12V - 100rpm DC Gear Motor Scion","Voltage : 12V,Revolving speed : 100rpm,Motor Size : 12mm(diameter)*24mm(height),Shaft Size : 3mm(diameter)*10mm(length)","Rs.1,600.00",12V – 100rpm DC Gear Motor 1,12V – 100rpm DC Gear Motor 1,http://scionelectronics.com/wp-content/uploads/2015/08/12V-100rpm-DC-Gear-Motor-1-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-100rpm-dc-gear-motor/
"Batteries & Chargers,Rechargable","Model Number: Lithuim 12V-1400mAh,Type: Lithium,Nominal Voltage: 12V,Nominal Capacity: 1400mAh,Configurations: 3S1P,Max Continuous Discharge Rate: 1C,Max Burst Rate: 2C,Discharge (Output) Lead: Jst T plug etc,Charging (Balancing) Lead: Silica gel line with Three Pin-hole,Dimensions 20X42X18mm,Operating Temperature Range: -20℃ to 50℃,Certifications: CE/FCC/RoHS,Weight: 28g Cycle ≥ 500 times","Rs.1,490.00",12V 1400mAh Lithium,12V 1400mAh Lithium,http://scionelectronics.com/wp-content/uploads/2015/08/12V-1400mAh-Lithium-Rechargable-Battery-Scion-Electronics-Sri-Lanka-.jpg,http://scionelectronics.com/product/12v-1400mah-lithium/
"5 Pin,Relays",,Rs.39.00,12V – 1 Relay,12V – 1 Relay,http://scionelectronics.com/wp-content/uploads/2016/12/5Pin-12V-Relay-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v/
"Modules,Relay,Relays,Sensors & Modules",,Rs.330.00,12V 10A 2 Channel Relay Module,12V 10A 2 Channel Relay Module,http://scionelectronics.com/wp-content/uploads/2018/03/12V-10A-2-Channel-Relay-Module-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-10a-2-channel-relay-module/
"Modules,Relay,Relays,Sensors & Modules","Working voltage: 12V,High / Low level changeable,Normally open interfaces maximum load: AC 250V / 10A, DC 30V / 10A,Using SMD optocoupler isolation, driving ability, stable performance,Trigger current: 5mA,Fault-tolerant design, even if the control line is broken, the relay will not operate,
The power indicator (green), the relay status indicator (red),The interface design of human nature, all interfaces are available through a direct connection terminal leads, very convenient,Module size: 50x26x18.5mm (LxWxH),Has four mounting bolts holes , hole 3.1mm, 44.5×20.5mm pitch",Rs.160.00,12V 1 Channel Relay Module,12V 1 Channel Relay Module,http://scionelectronics.com/wp-content/uploads/2018/02/12V-1-Channel-Relay-Module-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-1-channel-relay-module/
"3D Printer & CNC Accessories,Bearings",,Rs.290.00,12mm Bore Diameter KFL001 Pillow Block Bearing Flange Rhombic Bearing,12mm Bore Diameter KFL001 Pillow Block Bearing Flange Rhombic Bearing,,http://scionelectronics.com/product/12mm-bore-diameter-kfl001-pillow-block-bearing-flange-rhombic-bearing/
"5 Pin,Relays",,Rs.35.00,12V – 3 Relay (Local),12V – 3 Relay (Local),http://scionelectronics.com/wp-content/uploads/2017/07/5-Pin-Relay-12V-3-Local-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-3-relay-local/
"5 Pin,Relays",,Rs.50.00,12V – 2 Relay (Local),12V – 2 Relay (Local),http://scionelectronics.com/wp-content/uploads/2017/07/5-Pin-Relay-12V-2-Local-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12v-2-relay-local/
"0805,Inductors,SMD",,Rs.1.75,12uH 0805,12uH 0805,http://scionelectronics.com/wp-content/uploads/2017/01/SMD-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12uh-0805/
Ocsillator Crystals,,Rs.11.00,12MHz,12MHz,http://scionelectronics.com/wp-content/uploads/2016/12/Crystal-12MHz-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/12mhz/
